"(Benchmark_method, commit)",Inline Method,Extract Method,Extract Variable,Merge Variable,Change Return Type,Change Attribute Type,Change Parameter Type,Change Variable Type,Inline Variable,Move Attribute,Replace Variable With Attribute,Extract Subclass,Push Down Attribute,Push Down Method,Move Method,Extract And Move Method,Extract Class,Move Class,Merge Attribute,Extract Superclass,Pull Up Attribute,Pull Up Method,Extract Attribute,Parameterize Variable,Extract Interface,Change Package,Merge Parameter,Split Parameter,Split Variable,sum,delta
"(edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageReaderPerformance.testReadRenderedWithArguments,ff26367416bb5554f71734b9d2bb12bdc46de81a)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageReaderPerformance.testGetMetadata,09727d1856dd9d4c1f65a1f35db33d1140466d74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithPlanarImageAndExifMetadata,09727d1856dd9d4c1f65a1f35db33d1140466d74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithPlanarImageAndIptcMetadata,09727d1856dd9d4c1f65a1f35db33d1140466d74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageReaderPerformance.testReadWithMonoResolutionImageAndNoScaleFactor,09727d1856dd9d4c1f65a1f35db33d1140466d74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithBufferedImageAndIptcMetadata,09727d1856dd9d4c1f65a1f35db33d1140466d74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithBufferedImage,09727d1856dd9d4c1f65a1f35db33d1140466d74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageReaderPerformance.testGetCompression,09727d1856dd9d4c1f65a1f35db33d1140466d74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithBufferedImageAndExifMetadata,09727d1856dd9d4c1f65a1f35db33d1140466d74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithPlanarImageAndXmpMetadata,09727d1856dd9d4c1f65a1f35db33d1140466d74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithPlanarImage,09727d1856dd9d4c1f65a1f35db33d1140466d74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithBufferedImageAndXmpMetadata,09727d1856dd9d4c1f65a1f35db33d1140466d74)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithPlanarImageAndXMPMetadata,405c733dfe2934fa13b8b418319209ff06e6a13e)",0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithPlanarImageAndEXIFMetadata,405c733dfe2934fa13b8b418319209ff06e6a13e)",0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"(edu.illinois.library.cantaloupe.perf.TIFFImageReaderPerformance.testGetMetadata,405c733dfe2934fa13b8b418319209ff06e6a13e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithBufferedImageAndXMPMetadata,405c733dfe2934fa13b8b418319209ff06e6a13e)",0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithBufferedImageAndEXIFMetadata,405c733dfe2934fa13b8b418319209ff06e6a13e)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithPlanarImageAndIPTCMetadata,405c733dfe2934fa13b8b418319209ff06e6a13e)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"(edu.illinois.library.cantaloupe.perf.TIFFImageReaderPerformance.testGetCompressionWithUncompressedImage,405c733dfe2934fa13b8b418319209ff06e6a13e)",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
"(edu.illinois.library.cantaloupe.perf.TIFFImageReaderPerformance.testReadWithMonoResolutionImageAndNoScaleFactor,405c733dfe2934fa13b8b418319209ff06e6a13e)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithBufferedImage,405c733dfe2934fa13b8b418319209ff06e6a13e)",0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithBufferedImageAndIPTCMetadata,405c733dfe2934fa13b8b418319209ff06e6a13e)",0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,
"(edu.illinois.library.cantaloupe.perf.TIFFImageWriterPerformance.testWriteWithPlanarImage,405c733dfe2934fa13b8b418319209ff06e6a13e)",0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,
"(edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.readInfoWithMP4,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithBufferedImageAndXMPMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.processWithMPG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageWriterPerformance.testWriteWithPlanarImageAndMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.PdfBoxProcessorPerformance.process,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageReaderPerformance.testGetCompression,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.processWithBMP,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.GraphicsMagickProcessorPerformance.processWithGIF,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.KakaduDemoProcessorPerformance.process,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.PNGImageReaderPerformance.testRead,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.readInfoWithWebM,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageWriterPerformance.testWriteWithPlanarImageAndIptcMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.PNGImageReaderPerformance.testReadRendered,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.KakaduNativeProcessorPerformance.readInfo,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.BMPImageReaderPerformance.testRead,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.GraphicsMagickProcessorPerformance.processWithTIF,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.processWithPNG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testReadRendered,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageWriterPerformance.testWriteWithPlanarImage,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.BMPImageReaderPerformance.testReadWithArguments,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.KakaduDemoProcessorPerformance.readInfo,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageWriterPerformance.testWriteWithBufferedImage,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageReaderPerformance.testGetSize,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.PNGImageReaderPerformance.testReadRenderedWithArguments,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageReaderPerformance.testGetMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.readInfoWithPNG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.readInfoWithBMP,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.GraphicsMagickProcessorPerformance.processWithJPG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.PNGImageWriterPerformance.testWriteWithPlanarImageAndXMPMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.readInfoWithPNG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.PdfBoxProcessorPerformance.readInfo,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndXMPMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.ImageMagickProcessorPerformance.readInfoWithTIF,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageReaderPerformance.testRead,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageWriterPerformance.testWriteWithPlanarImageAndXmpMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testRead,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.GraphicsMagickProcessorPerformance.readInfoWithGIF,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testReadRenderedWithArguments,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.readInfoWithJPG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.readInfoWithMOV,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.BMPImageReaderPerformance.testGetCompression,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.processWithBMP,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.readInfoWithMPG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.readInfoWithJPG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.GraphicsMagickProcessorPerformance.readInfoWithPNG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.processWithTIF,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.ImageMagickProcessorPerformance.processWithGIF,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.GraphicsMagickProcessorPerformance.processWithBMP,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.ImageMagickProcessorPerformance.processWithPNG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.readInfoWithFLV,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.processWithWebM,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testGetMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageWriterPerformance.testWriteWithPlanarImage,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.processWithJPG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.processWithFLV,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.readInfoWithTIF,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageReaderPerformance.testReadRendered,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithBufferedImageAndEXIFMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.GraphicsMagickProcessorPerformance.readInfoWithBMP,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.BMPImageReaderPerformance.testReadRendered,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.ImageMagickProcessorPerformance.readInfoWithBMP,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.processWithPNG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.processWithMOV,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.readInfoWithGIF,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.TIFFImageWriterPerformance.testWriteWithPlanarImageAndEXIFMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.BMPImageReaderPerformance.testReadRenderedWithArguments,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.processWithGIF,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.ImageMagickProcessorPerformance.processWithJPG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageWriterPerformance.testWriteWithSequence,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.FfmpegProcessorPerformance.processWithAVI,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.ImageMagickProcessorPerformance.readInfoWithPNG,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.GIFImageReaderPerformance.testGetCompression,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.Java2dProcessorPerformance.readInfoWithTIF,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.JPEGImageWriterPerformance.testWriteWithBufferedImageAndXmpMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.codec.PNGImageWriterPerformance.testWriteWithBufferedImageAndXMPMetadata,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"(edu.illinois.library.cantaloupe.perf.processor.JaiProcessorPerformance.processWithTIF,09e978e14f1c1883b4ce59fca5d0301769f232fb)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
